Уровень календаря;Дата;Статистические показатели;ОКАТО;Значение
1;01.01.2007;Численность постоянного сельского населения по состоянию на 1 января;Кизеловский район;2,00
1;01.01.2007;Численность постоянного сельского населения по состоянию на 1 января;Краснокамский район;13161,00
1;01.01.2007;Численность постоянного сельского населения по состоянию на 1 января;Лысьвенский район;14383,00
1;01.01.2007;Численность постоянного сельского населения по состоянию на 1 января;Чайковский район;25193,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Пермский край;656307,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Гайнский район;16106,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Косинский район;7716,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Кочевский район;12356,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Кудымкарский район;27922,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Юрлинский район;11046,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Юсьвинский район;22626,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Бардымский район;27529,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Березовский район;17901,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Большесосновский район;14292,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Верещагинский район;20658,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Горнозаводский район;1473,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Еловский район;12299,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Ильинский район;9867,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Карагайский район;23907,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Кишертский район;14578,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Красновишерский район;8902,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Куединский район;30576,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Кунгурский район;46370,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Нытвенский район;13145,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Октябрьский район;18778,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Ординский район;16185,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Осинский район;9608,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Оханский район;9579,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Очерский район;6218,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Пермский район;79930,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Сивинский район;16797,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Соликамский район;17637,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Суксунский район;12586,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Уинский район;12631,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Усольский район;6691,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Частинский район;14450,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Чердынский район;19806,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Чернушинский район;16153,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Чусовской район;10928,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;г. Пермь;12,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Александровский район;5333,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Гремячинский район;57,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Губахинский район;1729,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Добрянский район;12445,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Кизеловский район;2,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Краснокамский район;13266,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Лысьвенский район;14261,00
1;01.01.2008;Численность постоянного сельского населения по состоянию на 1 января;Чайковский район;25719,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Пермский край;660626,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Гайнский район;15934,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Косинский район;7622,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Кочевский район;12342,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Кудымкарский район;27616,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Юрлинский район;10939,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Юсьвинский район;22573,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Бардымский район;27663,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Березовский район;17850,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Большесосновский район;14263,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Верещагинский район;20750,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Горнозаводский район;1330,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Еловский район;12132,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Ильинский район;9831,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Карагайский район;23725,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Кишертский район;14493,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Красновишерский район;8792,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Куединский район;30498,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Кунгурский район;46469,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Нытвенский район;12913,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Октябрьский район;18493,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Ординский район;16123,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Осинский район;9547,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Оханский район;9474,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Очерский район;6235,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Пермский район;87031,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Сивинский район;16800,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Соликамский район;17696,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Суксунский район;12484,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Уинский район;12469,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Усольский район;6645,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Частинский район;14463,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Чердынский район;19475,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Чернушинский район;15978,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Чусовской район;13050,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;г. Пермь;12,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Александровский район;5235,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Гремячинский район;46,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Губахинский район;1680,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Добрянский район;12478,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Кизеловский район;2,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Краснокамский район;13325,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Лысьвенский район;14166,00
1;01.01.2009;Численность постоянного сельского населения по состоянию на 1 января;Чайковский район;26104,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Пермский край;667892,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Гайнский район;13834,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Косинский район;7290,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Кочевский район;11181,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Кудымкарский район;25967,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Юрлинский район;9671,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Юсьвинский район;19639,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Бардымский район;25411,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Березовский район;17141,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Большесосновский район;13203,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Верещагинский район;19196,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Горнозаводский район;1562,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Еловский район;10838,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Ильинский район;9474,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Карагайский район;22991,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Кишертский район;12846,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Красновишерский район;6557,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Куединский район;26977,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Кунгурский район;42475,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Нытвенский район;13206,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Октябрьский район;15666,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Ординский район;15585,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Осинский район;8397,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Оханский район;9073,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Очерский район;5399,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Пермский район;103505,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Сивинский район;14816,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Соликамский район;17265,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Суксунский район;12187,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Уинский район;11641,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Усольский район;8584,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Частинский район;12784,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Чердынский район;14321,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Чернушинский район;17458,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Чусовской район;16017,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;г. Пермь;7,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Александровский район;3892,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Гремячинский район;114,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Губахинский район;2235,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Добрянский район;10605,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Кизеловский район;5567,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Краснокамский район;13706,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Лысьвенский район;12363,00
1;01.01.2010;Численность постоянного сельского населения по состоянию на 1 января;Чайковский район;20828,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Пермский край;658076,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Гайнский район;13779,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Косинский район;7205,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Кочевский район;11158,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Кудымкарский район;25732,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Юрлинский район;9590,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Юсьвинский район;19482,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Бардымский район;25588,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Березовский район;17015,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Большесосновский район;13212,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Верещагинский район;19246,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Горнозаводский район;1443,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Еловский район;10716,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Ильинский район;9455,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Карагайский район;22848,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Кишертский район;12748,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Красновишерский район;6346,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Куединский район;26890,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Кунгурский район;42447,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Нытвенский район;13079,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Октябрьский район;15498,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Ординский район;15586,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Осинский район;8276,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Оханский район;8996,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Очерский район;5410,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Пермский район;103314,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Сивинский район;14856,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Соликамский район;17143,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Суксунский район;12017,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Уинский район;11409,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Усольский район;8482,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Частинский район;12831,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Чердынский район;14041,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Чернушинский район;17317,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Чусовской район;15848,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;г. Пермь;8,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Александровский район;3824,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Гремячинский район;78,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Губахинский район;2209,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Добрянский район;10558,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Кизеловский район;5453,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Краснокамский район;13725,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Лысьвенский район;12212,00
1;01.01.2011;Численность постоянного сельского населения по состоянию на 1 января;Чайковский район;21006,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Пермский край;661088,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Гайнский район;13290,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Косинский район;7072,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Кочевский район;10976,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Кудымкарский район;25245,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Юрлинский район;9318,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Юсьвинский район;19377,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Бардымский район;25431,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Березовский район;16616,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Большесосновский район;13187,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Верещагинский район;19038,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Горнозаводский район;1408,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Еловский район;10392,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Ильинский район;15649,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Карагайский район;22604,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Кишертский район;12657,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Красновишерский район;6039,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Куединский район;26737,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Кунгурский район;42998,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Нытвенский район;12838,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Октябрьский район;14991,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Ординский район;15548,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Осинский район;8317,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Оханский район;9233,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Очерский район;5455,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Пермский район;103212,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Сивинский район;14669,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Соликамский район;17098,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Суксунский район;12011,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Уинский район;10996,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Усольский район;8485,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Частинский район;12936,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Чердынский район;13459,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Чернушинский район;17506,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Чусовской район;15669,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;г. Пермь;7,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Александровский район;3627,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Гремячинский район;2458,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Губахинский район;2136,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Добрянский район;10438,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Кизеловский район;5351,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Краснокамский район;13672,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Лысьвенский район;12019,00
1;01.01.2012;Численность постоянного сельского населения по состоянию на 1 января;Чайковский район;20923,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Пермский край;655959,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Гайнский район;12916,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Косинский район;6900,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Кочевский район;10828,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Кудымкарский район;24715,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Юрлинский район;9093,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Юсьвинский район;19050,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Бардымский район;25249,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Березовский район;16410,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Большесосновский район;12975,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Верещагинский район;18945,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Горнозаводский район;1394,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Еловский район;10108,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Ильинский район;15661,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Карагайский район;22080,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Кишертский район;12553,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Красновишерский район;5730,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Куединский район;26367,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Кунгурский район;43096,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Нытвенский район;12528,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Октябрьский район;14485,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Ординский район;15436,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Осинский район;8304,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Оханский район;9233,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Очерский район;5405,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Пермский район;104504,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Сивинский район;14501,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Соликамский район;16921,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Суксунский район;11785,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Уинский район;10675,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Усольский район;8310,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Частинский район;12894,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Чердынский район;13060,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Чернушинский район;17614,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Чусовской район;15396,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;г. Пермь;3,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Александровский район;3515,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Гремячинский район;2374,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Губахинский район;2090,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Добрянский район;10644,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Кизеловский район;5276,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Краснокамский район;13872,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Лысьвенский район;11764,00
1;01.01.2013;Численность постоянного сельского населения по состоянию на 1 января;Чайковский район;21300,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Пермский край;650370,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Гайнский район;12568,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Косинский район;6792,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Кочевский район;10629,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Кудымкарский район;24045,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Юрлинский район;8897,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Юсьвинский район;18798,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Бардымский район;25172,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Березовский район;16096,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Большесосновский район;13046,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Верещагинский район;18697,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Горнозаводский район;1360,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Еловский район;9787,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Ильинский район;15706,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Карагайский район;21756,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Кишертский район;12330,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Красновишерский район;5604,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Куединский район;25867,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Кунгурский район;43088,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Нытвенский район;12345,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Октябрьский район;14081,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Ординский район;15248,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Осинский район;8188,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Оханский район;9229,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Очерский район;5443,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Пермский район;105066,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Сивинский район;14435,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Соликамский район;16758,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Суксунский район;11640,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Уинский район;10548,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Усольский район;8260,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Частинский район;12794,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Чердынский район;12525,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Чернушинский район;17720,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Чусовской район;15229,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;г. Пермь;4,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Александровский район;3402,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Гремячинский район;2242,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Губахинский район;2072,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Добрянский район;10558,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Кизеловский район;5189,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Краснокамский район;14120,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Лысьвенский район;11548,00
1;01.01.2014;Численность постоянного сельского населения по состоянию на 1 января;Чайковский район;21488,00
1;01.01.2015;Численность постоянного сельского населения по состоянию на 1 января;Пермский край;645224,00
1;01.01.2015;Численность постоянного сельского населения по состоянию на 1 января;Гайнский район;12376,00
1;01.01.2015;Численность постоянного сельского населения по состоянию на 1 января;Косинский район;6706,00
1;01.01.2015;Численность постоянного сельского населения по состоянию на 1 января;Кочевский район;10496,00
